"13124","FACTURAS POR COBRAR EMITIDAS SUCURSALES RELACIONAD",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131241","FACTURAS POR COBRAR EMITIDAS SUCURSALES.RELAC.M.N.","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"131242","FACTURAS POR COBRAR EMITIDAS SUCURSALES.RELAC.M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13125","FACTURAS POR COBRAR EMITIDAS OTROS RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131251","FACTURAS POR COBRAR EMITIDAS OTROS RELAC.M.N.","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"131252","FACTURAS POR COBRAR EMITIDAS OTROS RELAC.M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"1313","FACTURAS POR COBRAR EN COBRANZA RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13131","FACTURAS POR COBRAR EN COBRANZA MATRIZ RELACIONADA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13132","FACTURAS POR COBRAR EN COBRANZA SUBSIDIARIAS RELAC",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13133","FACTURAS POR COBRAR EN COBRANZA ASOCIADAS RELAC.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13134","FACTURAS POR COBRAR EN COBRANZA SUCURSALES REL.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13135","FACTURAS POR COBRAR EN COBRANZA OTROS RELAC.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1314","FACTURAS POR COBRAR EN DESCUENTO RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13141","FACTURAS POR COBRAR EN DESCUENTO MATRIZ RELACIONAD",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13142","FACTURAS POR COBRAR EN DESCUENTO SUBSIDIARIA RELAC",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13143","FACTURAS POR COBRAR EN DESCUENTO ASOCIADAS RELAC.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13144","FACTURAS POR COBRAR EN DESCUENTO SUCURSALES REL.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13145","FACTURAS POR COBRAR EN DESCUENTO OTROS RELACION.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"132","ANTICIPOS RECIBIDOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1321","ANTICIPOS RECIBIDOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13211","ANTICIPOS RECIBIDOS MATRIZ",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"132111","ANTICIPOS RECIBIDOS MATRIZ M.N.","C","3","S",0.00,"N","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"132112","ANTICIPOS RECIBIDOS MATRIZ M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13212","ANTICIPOS RECIBIDOS SUBSIDIARIA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"132121","ANTICIPOS RECIBIDOS SUBSIDIARIA M.N.","C","3","S",0.00,"N","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"132122","ANTICIPOS RECIBIDOS SUBSIDIARIA M.E.","C","3","S",0.00,"N","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13213","ANTICIPOS RECIBIDOS ASOCIADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13214","ANTICIPOS RECIBIDOS SUCURSALES",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13215","ANTICIPOS RECIBIDOS OTROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"133","LETRAS POR COBRAR RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1331","LETRAS POR COBRAR EN CARTERA RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13311","LETRAS POR COBRAR EN CARTERA MATRIZ RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"133111","LETRAS POR COBRAR EN CARTERA MATRIZ RELACIONADA MN","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"133112","LETRAS POR COBRAR EN CARTERA MATRIZ RELACIONADA ME","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13312","LETRAS POR COBRAR EN CARTERA SUBSIDIARIA RELACIONA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13313","LETRAS POR COBRAR EN CARTERA ASOCIADA RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13314","LETRAS POR COBRAR EN CARTERA SUCURSALES RELACION.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13315","LETRAS POR COBRAR EN CARTERA OTROS RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1332","LETRAS POR COBRAR EN COBRANZA RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13321","LETRAS POR COBRAR EN COBRANZA MATRIZ RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13322","LETRAS POR COBRAR EN COBRANZA SUBSIDIARIA RELACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13323","LETRAS POR COBRAR EN COBRANZA ASOCIADAS RELACIONAD",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13324","LETRAS POR COBRAR EN COBRANZA SUCURSALES RELACION.",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
